row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
13301,want help to see when my parcel is gonna arrive,delivery_period,DELIVERY,BLQ,6622,test,True,False
13302,i dont know how to check when my product is gonna arrive,delivery_period,DELIVERY,BLQ,6684,test,True,False
13303,"I have to see how long the shipment takes, I need help",delivery_period,DELIVERY,BCL,6584,train,True,False
13304,wanna see how long it usually takex for my parcel to arrive,delivery_period,DELIVERY,BLQZ,6685,train,True,False
13305,could you show me how soon can I expect my product?,delivery_period,DELIVERY,BILP,6686,test,True,False
13306,where can I check how soon can I expect the item?,delivery_period,DELIVERY,BI,6687,val,False,False
13307,where do I check how soon can I expect the item?,delivery_period,DELIVERY,BI,6687,val,False,False
13308,where to see how long the delivery takes?,delivery_period,DELIVERY,BIL,6688,train,True,False
13309,I want help checking how long the shipment takes,delivery_period,DELIVERY,BL,6494,train,False,False
13310,I call to check how soon can I expect my package,delivery_period,DELIVERY,BL,6534,train,False,False
13311,will you show me how soon can I expect my purchase?,delivery_period,DELIVERY,BILP,6689,train,False,False
13312,I want assistance seeing when will my item arrive,delivery_period,DELIVERY,BL,6690,train,False,False
13313,can uhelp me check when my order is gonna arrive,delivery_period,DELIVERY,BILQ,6691,train,True,False
13314,I try to see how long it takes for my delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13315,I need to see how long it takes for my parcel to arrive,delivery_period,DELIVERY,BL,6438,train,False,False
13316,wanna check when will my article arrive how can i do it,delivery_period,DELIVERY,BCILQ,6692,val,True,False
13317,how can I get information about damn delivery period?,delivery_period,DELIVERY,BIWZ,6693,train,True,False
13318,help me checking how soon can I expect my product,delivery_period,DELIVERY,BL,6558,train,True,False
13319,where to check how long the shipping takes?,delivery_period,DELIVERY,BIL,6440,train,False,False
13320,"I am looking for the shipping periods, will you help me?",delivery_period,DELIVERY,BCEILMP,6694,train,True,False
13321,I am looking for information about dselivery period,delivery_period,DELIVERY,BEZ,6695,test,False,False
13322,can i check how long it takes for the deilvery to arrive,delivery_period,DELIVERY,BILQZ,6696,train,True,False
13323,wanna check how long it takes for my package to arrive,delivery_period,DELIVERY,BLQ,6576,val,False,False
13324,i want help to see when my package is gonna arrive,delivery_period,DELIVERY,BLQ,6436,train,True,False
13325,what do i have to do to see when my order is gonna arrive,delivery_period,DELIVERY,BILQ,6697,train,True,False
13326,i have got to see when will my parcel arrive can ya help me,delivery_period,DELIVERY,BCILQ,6698,train,True,False
13327,can ya help me to check how son can i expect the shipment,delivery_period,DELIVERY,BILQZ,6699,train,True,False
13328,were do i check how soon can i expect my damn delivery,delivery_period,DELIVERY,BILQWZ,6700,test,True,False
13329,I want to see how long it takes for my product to arrive,delivery_period,DELIVERY,BL,6501,test,False,False
13330,I want assistance to check when will my purchase arrive,delivery_period,DELIVERY,BL,6456,train,False,False
13331,I am looking for shipping periods,delivery_period,DELIVERY,BEL,6701,train,True,False
13332,want assistance to see how soon can i expectr my shipment,delivery_period,DELIVERY,BLQZ,6702,train,True,False
13333,help seeing when will my purchase arrive,delivery_period,DELIVERY,BL,6466,test,False,False
13334,I want help to check how soon can I expect my package,delivery_period,DELIVERY,BL,6534,train,True,False
13335,I want to know more about the shipping period,delivery_period,DELIVERY,BL,6703,val,True,False
13336,I want to see when will my product arrive,delivery_period,DELIVERY,BL,6590,train,False,False
13337,wanna check when will my parcel arrive can i get some help,delivery_period,DELIVERY,BCILQ,6704,train,True,False
13338,I do not know how to seehow soon can I expect my purchase,delivery_period,DELIVERY,BELZ,6705,train,True,False
13339,show me how long it usually takes for my product to arrive,delivery_period,DELIVERY,BL,6706,train,True,False
13340,I have to check when will my package arrive,delivery_period,DELIVERY,BL,6542,train,False,False
13341,can you help me checking how soon can I expect my product?,delivery_period,DELIVERY,BIL,6424,val,False,False
13342,I need assistance to check how soon can I expect the package,delivery_period,DELIVERY,BL,6601,train,False,False
13343,help me checking how soon can I expewct the damn shipment,delivery_period,DELIVERY,BLWZ,6707,train,True,False
13344,need help seeing when my order is gonna arrive,delivery_period,DELIVERY,BLQ,6708,train,True,False
13345,wanna see how long it takes for my purchase to arrive,delivery_period,DELIVERY,BLQ,6455,train,False,False
13346,could you help me see how soon can I expect my item?,delivery_period,DELIVERY,BILP,6687,val,False,False
13347,how to check how soon can I expect my item?,delivery_period,DELIVERY,BIL,6687,val,False,False
13348,can you help me see when will my product arrive?,delivery_period,DELIVERY,BIL,6591,train,False,False
13349,can you show me how soon can I expect the shipment?,delivery_period,DELIVERY,BIL,6709,train,False,False
13350,help checking when my article is gonna arrive,delivery_period,DELIVERY,BLQ,6710,train,True,False
13351,can I check how soon can I expect the parcel?,delivery_period,DELIVERY,BIL,6485,train,False,False
13352,i need assistance to check how long the shgipment takes,delivery_period,DELIVERY,BLQZ,6711,train,True,False
13353,I need assistance checking how soon can I expect my delivery,delivery_period,DELIVERY,BL,6444,train,False,False
13354,where can I find information about the shipping period?,delivery_period,DELIVERY,BILM,6712,train,True,False
13355,where can I see when my damn package is going to arrive?,delivery_period,DELIVERY,BILW,6539,train,False,False
13356,wanna check whne my package is gonna arrive i need help,delivery_period,DELIVERY,BCLQZ,6713,train,True,False
13357,i have to see when will my article arrive,delivery_period,DELIVERY,BLQ,6429,train,False,False
13358,where can I see how long it takes for the order to arrive?,delivery_period,DELIVERY,BIL,6714,test,True,False
13359,I call to check how long it takes for my parcel to arrive,delivery_period,DELIVERY,BLZ,6438,train,False,False
13360,I have to see how soon can I expect the purchase,delivery_period,DELIVERY,BL,6425,train,False,False
13361,cn i see when will my product arrive,delivery_period,DELIVERY,BILQZ,6715,test,True,False
13362,can you help me checking when will my purchase arrive?,delivery_period,DELIVERY,BIL,6716,train,True,False
13363,is it possible to check when my item is gonna arrive,delivery_period,DELIVERY,BIQ,6717,train,True,False
13364,need assistance seeing when my shipment is gonna arrive,delivery_period,DELIVERY,BLQ,6718,train,False,False
13365,is it possible to see how soon can I expect my product?,delivery_period,DELIVERY,BIL,6719,train,True,False
13366,I need to see how soon can I expect my product,delivery_period,DELIVERY,BL,6460,train,False,False
13367,I have tl see how soon can I expect my shipment,delivery_period,DELIVERY,BLZ,6720,train,True,False
13368,where to check how long it takes for my article to arrive?,delivery_period,DELIVERY,BIL,6721,train,False,False
13369,wanna see how soon can i expect the shipment help me,delivery_period,DELIVERY,BCLQ,6587,val,False,False
13370,want assistance checking how soon can i expect the product,delivery_period,DELIVERY,BLQZ,6621,val,False,False
13371,show me how soon can I expect my shipment,delivery_period,DELIVERY,BL,6722,train,True,False
13372,where to check when my item is going to arrive?,delivery_period,DELIVERY,BI,6503,train,False,False
13373,assistance to see when my order is going to arrive,delivery_period,DELIVERY,BL,6723,train,True,False
13374,I need assistance seeing how soon can I expect the package,delivery_period,DELIVERY,BL,6596,train,False,False
13375,I do not knoe how I can see when will my package arrive,delivery_period,DELIVERY,BELZ,6439,train,False,False
13376,how can I see when my article is going to arrive?,delivery_period,DELIVERY,BIL,6560,val,False,False
13377,where to see how long it takes for the item to arrive?,delivery_period,DELIVERY,BIL,6506,train,False,False
13378,help seeing when will my article arrive,delivery_period,DELIVERY,BL,6724,train,True,False
13379,I don't know what to do to see when will my item arrive,delivery_period,DELIVERY,BL,6594,train,True,False
13380,I want assistance checking how soon can I expect my article,delivery_period,DELIVERY,BL,6486,test,True,False
13381,I want to check when my delivery is going to arrive,delivery_period,DELIVERY,B,6476,train,False,False
13382,where can i check how soon can i expect my product,delivery_period,DELIVERY,BILQ,6681,train,True,False
13383,how do I check how soon can I expect my purchase?,delivery_period,DELIVERY,BIL,6725,val,True,False
13384,could you help me checking when will my article arrive?,delivery_period,DELIVERY,BILP,6726,train,True,False
13385,can uhelp me see how soon can i expect the article,delivery_period,DELIVERY,BILQ,6419,val,False,False
13386,I have got to check how soon can I expect my shipment,delivery_period,DELIVERY,BL,6727,train,False,False
13387,i try to check how soon can i expect my article,delivery_period,DELIVERY,BLQ,6419,val,False,False
13388,could you help me seeing how soon can I expect the product ?,delivery_period,DELIVERY,BILPZ,6546,test,False,False
13389,I want to see how long it takes for my item to arrive,delivery_period,DELIVERY,BL,6435,train,False,False
13390,want assistance checking how soon can i expect the delivery,delivery_period,DELIVERY,BQ,6444,train,False,False
13391,I try to check how soon can I expect my product,delivery_period,DELIVERY,BL,6460,train,False,False
13392,I want information about the fucking delivey period,delivery_period,DELIVERY,BMWZ,6728,val,True,False
13393,I need assistance to check how soon can I expect my delivery,delivery_period,DELIVERY,BL,6444,train,False,False
13394,where can I check when my package is going to arrive?,delivery_period,DELIVERY,BIL,6539,train,False,False
13395,where do I see when my item is going to arrive?,delivery_period,DELIVERY,BIL,6503,train,False,False
13396,can I see how soon can I expect my shipment?,delivery_period,DELIVERY,BIL,6727,train,False,False
13397,"I want information about shipping periods, how can I get it?",delivery_period,DELIVERY,BCIL,6729,val,True,False
13398,help me seeing how long it takes for the delivery to rarive,delivery_period,DELIVERY,BLZ,6730,train,True,False
13399,where to check when my order is going to arrive?,delivery_period,DELIVERY,BIL,6731,train,True,False
13400,I need assistance to see how soon can I expect my damn order,delivery_period,DELIVERY,BLW,6732,train,False,False
13401,where can I see how soon can I expect my item?,delivery_period,DELIVERY,BIL,6687,val,False,False
13402,how can I see how long it takes for the package to arrive?,delivery_period,DELIVERY,BIL,6576,val,False,False
13403,i dont know how i can check when my order is gonna arrive,delivery_period,DELIVERY,BLQ,6733,train,True,False
13404,wanna know more about the shipping period,delivery_period,DELIVERY,BLQ,6703,val,False,False
13405,assistance seeing how soon can I exect my delivery,delivery_period,DELIVERY,BLZ,6734,train,True,False
13406,i want assisyance to see how soon can i expect my product,delivery_period,DELIVERY,BLQZ,6735,train,True,False
13407,want assistance checking how soon can I expect my parcel,delivery_period,DELIVERY,BLQ,6418,train,False,False
13408,I don't knos how to check when my package is going to arrive,delivery_period,DELIVERY,BLZ,6509,train,False,False
13409,can you help me to see how soon can I expect the delivery?,delivery_period,DELIVERY,BIL,6736,val,True,False
13410,I do not know what to do to see when will my purchase arrive,delivery_period,DELIVERY,BEL,6466,test,False,False
13411,I need to see how soon can I expect my shipment,delivery_period,DELIVERY,BL,6587,val,False,False
13412,help me seeing how soon can i expect my article,delivery_period,DELIVERY,BLQ,6737,test,True,False
13413,I call to see how long it takes for my purchase to arrive,delivery_period,DELIVERY,BL,6455,train,False,False
13414,assistance to check when will my product arrive,delivery_period,DELIVERY,BL,6590,train,False,False
13415,I don't know how to check when my parcel is going to arrive,delivery_period,DELIVERY,BL,6738,train,True,False
13416,I am calling to see how long the shipping takes,delivery_period,DELIVERY,BL,6739,test,True,False
13417,i try to see how long it takes for the purchase to arrive,delivery_period,DELIVERY,BLQ,6455,train,False,False
13418,could you help me to see how soon can I expect the item?,delivery_period,DELIVERY,BILP,6687,val,False,False
13419,"I have to check when will my package arrive, help me",delivery_period,DELIVERY,BCL,6478,test,False,False
13420,can ya help me seeing how soon can i expect my parcel,delivery_period,DELIVERY,BILQ,6418,train,True,False
13421,help me to check how long it takes for my delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13422,how long does it usually take for a product to arrive?,delivery_period,DELIVERY,BIL,6740,test,True,False
13423,help me seeing when my product is gonna arrive,delivery_period,DELIVERY,BLQ,6741,val,True,False
13424,i wan assistance checking how soon can i expect the purchase,delivery_period,DELIVERY,BLQZ,6742,val,True,False
13425,want assistance checking ohw soon can i expect my parcel,delivery_period,DELIVERY,BLQZ,6743,train,True,False
13426,help me to see how long it takes for my delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13427,I do not know wha to do to check when will my product arrive,delivery_period,DELIVERY,BELZ,6744,val,True,False
13428,need to check how soon can i ezpect my package,delivery_period,DELIVERY,BLQZ,6745,train,True,False
13429,how to check how soon can I expect the order?,delivery_period,DELIVERY,BIL,6453,test,False,False
13430,want help to see how soon can i expect the package,delivery_period,DELIVERY,BLQ,6534,train,False,False
13431,can you help me see how soon can I expect my item?,delivery_period,DELIVERY,BIL,6687,val,False,False
13432,can utell me more about delivery periods,delivery_period,DELIVERY,BIQ,6448,train,True,False
13433,"I need to see how soon can I expect my order, help me",delivery_period,DELIVERY,BCL,6417,test,False,False
13434,help seeing how long it takes for my item to arrive,delivery_period,DELIVERY,BL,6435,train,False,False
13435,can ya hepl me see when will my item arrive,delivery_period,DELIVERY,BILQZ,6746,val,True,False
13436,can you help me check how oson can I expect the parcel?,delivery_period,DELIVERY,BILZ,6485,train,False,False
13437,need assistance to check when my product is gonna arrive,delivery_period,DELIVERY,BLQ,6747,train,True,False
13438,I want to see how long it takes for my shipment to arrive,delivery_period,DELIVERY,BL,6420,train,False,False
13439,I want assistanc to see when my purchase is going to arrive,delivery_period,DELIVERY,BLZ,6748,train,True,False
13440,is it possible to check how soon can i expect my article,delivery_period,DELIVERY,BILQ,6749,train,True,False
13441,I want help checking when my delivery is going to arrive,delivery_period,DELIVERY,B,6476,train,False,False
13442,where do I see when my package is going to arrive?,delivery_period,DELIVERY,BIL,6539,train,False,False
13443,I have got to check how soon can I expect my package,delivery_period,DELIVERY,BL,6534,train,False,False
13444,how can i see how long it takes for my purchase to arrive,delivery_period,DELIVERY,BILQ,6455,train,False,False
13445,need help to see how long it takes for my parcel to arrive,delivery_period,DELIVERY,BLQ,6438,train,False,False
13446,where can i check how soon can i expect the package,delivery_period,DELIVERY,BILQ,6534,train,False,False
13447,where could I see when my delivery is going to arrive?,delivery_period,DELIVERY,BILP,6750,train,True,False
13448,can I check how long it takes for the delivery to arrive?,delivery_period,DELIVERY,BIL,6467,test,False,False
13449,where to check how long it takes for my shipment to arrive?,delivery_period,DELIVERY,BIL,6420,train,False,False
13450,i need help to check how long it takes for my item to arrive,delivery_period,DELIVERY,BLQ,6435,train,False,False
13451,"I have to see how soon can I expect the article, help me",delivery_period,DELIVERY,BCL,6751,test,True,False
13452,can uhelp me see how soon can i expect the artikcle,delivery_period,DELIVERY,BILQZ,6752,test,True,False
13453,can uhelp me to see when my product is gonna arrive,delivery_period,DELIVERY,BILQ,6525,train,True,False
13454,is it possible to see how long the delivery takes,delivery_period,DELIVERY,BILQ,6753,val,True,False
13455,how to check how soon can I expect my shipment?,delivery_period,DELIVERY,BIL,6727,train,True,False
13456,where can i check how soon can i expect my item,delivery_period,DELIVERY,BILQ,6593,train,False,False
13457,i have to see how long i takes for my article to arrive,delivery_period,DELIVERY,BLQZ,6491,test,False,False
13458,how can i check how long it takes for the delivery to arrive,delivery_period,DELIVERY,BILQ,6467,test,False,False
13459,help me to see when will my item arrive,delivery_period,DELIVERY,BL,6754,train,True,False
13460,is it possible to see when will my package arrive?,delivery_period,DELIVERY,BIL,6755,train,True,False
13461,can i see when my package is gonna arirve,delivery_period,DELIVERY,BILQZ,6756,train,True,False
13462,where to ese how long the delivery takes,delivery_period,DELIVERY,BILQZ,6757,train,True,False
13463,I have to check when will my product arrive,delivery_period,DELIVERY,BL,6590,train,False,False
13464,I need help seeing how long the shipment takes,delivery_period,DELIVERY,BL,6623,train,False,False
13465,can you help me see when my article is goong to arrive?,delivery_period,DELIVERY,BILZ,6758,train,True,False
13466,i have got to se how long the shipment takes how to do it,delivery_period,DELIVERY,BCILQZ,6759,train,True,False
13467,i want assistance seeing howlong the shipment takes,delivery_period,DELIVERY,BLQZ,6760,train,True,False
13468,"I am trying to find the shipping periods, can you help me?",delivery_period,DELIVERY,BCEILM,6761,val,True,False
13469,I need help checking how long the shipment takes,delivery_period,DELIVERY,BL,6494,train,True,False
13470,I call to see when my parcel is going to arrive,delivery_period,DELIVERY,BL,6556,train,False,False
13471,could you help me to see how soon can I expect the product?,delivery_period,DELIVERY,BILP,6424,val,False,False
13472,help to see when will my purchase arrive,delivery_period,DELIVERY,BL,6466,test,False,False
13473,help me check how long it takes for the delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13474,help me see when my item is going to arrive,delivery_period,DELIVERY,BL,6762,val,True,False
13475,need help seeing when my shipment is gonna arrive,delivery_period,DELIVERY,BLQ,6718,train,True,False
13476,i call to check how soon can i expect my bloody item,delivery_period,DELIVERY,BLQW,6763,train,True,False
13477,where can I see how long the shipment takes?,delivery_period,DELIVERY,BIL,6764,train,True,False
13478,is it possible to check how soon can I expect the item?,delivery_period,DELIVERY,BI,6765,train,True,False
13479,I need help seeing how long it takes for my item to arrive,delivery_period,DELIVERY,BL,6435,train,False,False
13480,I want information about shipping period,delivery_period,DELIVERY,BL,6432,train,True,False
13481,"I need to see how soon can I expect my item, how to do it?",delivery_period,DELIVERY,BCIL,6422,train,True,False
13482,where to see whne will my product arrive,delivery_period,DELIVERY,BILQZ,6766,test,True,False
13483,can I see how long it takes for the purchase to arrive?,delivery_period,DELIVERY,BIL,6442,train,True,False
13484,want assistanmce checking how soon can I expect the shipment,delivery_period,DELIVERY,BLQZ,6767,train,True,False
13485,I am trying to see how soon can I expect my shipment,delivery_period,DELIVERY,BL,6617,val,False,False
13486,help me checking how soon can I expect my order,delivery_period,DELIVERY,BL,6638,val,True,False
13487,I want to see how long the shipping takes,delivery_period,DELIVERY,BL,6548,train,False,False
13488,i want help to see when will my item arrive,delivery_period,DELIVERY,BLQ,6754,train,False,False
13489,I want assistance seeing when will my parcel arrive,delivery_period,DELIVERY,BL,6768,train,False,False
13490,wanna check how soon can i expect my article,delivery_period,DELIVERY,BLQ,6769,train,True,False
13491,I have to check when my product is going to arrive,delivery_period,DELIVERY,BL,6495,test,False,False
13492,I need to see how soon can I expect my purchase,delivery_period,DELIVERY,BL,6425,train,False,False
13493,how can I check how long it takes for my parcel to arrive?,delivery_period,DELIVERY,BIL,6438,train,False,False
13494,assistance seeing when my purchase is going to arrive,delivery_period,DELIVERY,BL,6770,train,True,False
13495,how long does it take for a shipment to arrive,delivery_period,DELIVERY,BILQ,6771,train,True,False
13496,help seeing how soon can I expect the product,delivery_period,DELIVERY,BL,6546,test,False,False
13497,i dont know how i can see how soon can i expect my order,delivery_period,DELIVERY,BLQ,6772,val,True,False
13498,help me seeing how soon can i expect the product,delivery_period,DELIVERY,BLQ,6546,test,False,False
13499,help me check how soon can I expect the fucking purchase,delivery_period,DELIVERY,BLW,6773,train,True,False
13500,want help to check when will my article arrive,delivery_period,DELIVERY,BLQ,6430,val,False,False
13501,where to see when will my parcel arrive,delivery_period,DELIVERY,BILQ,6523,train,False,False
13502,i want assistance checking when will my parcel arrive,delivery_period,DELIVERY,BLQZ,6774,train,True,False
13503,I need help to see how soon can I expect the damn item,delivery_period,DELIVERY,BLW,6775,test,True,False
13504,I want help to see how soon can I expect my product,delivery_period,DELIVERY,BL,6460,train,False,False
13505,wanna know more about the shipping periods,delivery_period,DELIVERY,BLMQ,6776,test,False,False
13506,help to check how long it takes for my package to arrive,delivery_period,DELIVERY,BL,6576,val,False,False
13507,how do I see when will my product arrive?,delivery_period,DELIVERY,BIL,6591,train,False,False
13508,i try to check how long the shipment atkes,delivery_period,DELIVERY,BLQZ,6777,train,True,False
13509,"I have to see how soon can I expect my shipment, I need help",delivery_period,DELIVERY,BCL,6481,val,False,False
13510,I am trying to see when will my purchase arrive,delivery_period,DELIVERY,BL,6778,train,True,False
13511,need assistance to see when my item is going to arrive,delivery_period,DELIVERY,BLQ,6779,test,True,False
13512,can i check how long it takes for my delivery to arrive,delivery_period,DELIVERY,BILQ,6467,test,False,False
13513,what is the shipping period for mt package,delivery_period,DELIVERY,BILQZ,6780,train,True,False
13514,could I check how long it takes for my product to arrive?,delivery_period,DELIVERY,BILP,6501,test,True,False
13515,I want assistance seeing how soon can I expect my parcel,delivery_period,DELIVERY,BL,6418,train,False,False
13516,how can I see how soon can I expect my article?,delivery_period,DELIVERY,BIL,6483,train,True,False
13517,I have got to see when my delivery is going to arrive,delivery_period,DELIVERY,BL,6479,test,False,False
13518,I call to check when my article is going to arrive,delivery_period,DELIVERY,BL,6781,train,True,False
13519,I need assistance tocheck how soon can I expect my purchase,delivery_period,DELIVERY,BLZ,6782,train,True,False
13520,where to see hwen my delivery is going to arrive?,delivery_period,DELIVERY,BILZ,6783,val,True,False
13521,I want help to check when will my parcel arrive,delivery_period,DELIVERY,BL,6523,train,False,False
13522,I need help checking how soon can I expect my shipment,delivery_period,DELIVERY,BL,6603,test,True,False
13523,I am trying to see when my package is going to arrive,delivery_period,DELIVERY,BL,6784,train,True,False
13524,need to see when my package is gonna arrive,delivery_period,DELIVERY,BLQ,6436,train,False,False
13525,is it possible to see how soon can I expect my purchase?,delivery_period,DELIVERY,BIL,6785,train,True,False
13526,help me see how soon can I expect the package,delivery_period,DELIVERY,BL,6534,train,False,False
13527,want help to check whenmy package is gonna arrive,delivery_period,DELIVERY,BLQZ,6436,train,False,False
13528,I need assistance to check when will my package arrive,delivery_period,DELIVERY,BL,6542,train,False,False
13529,how do I see how long it takes for the package to arrive?,delivery_period,DELIVERY,BILZ,6576,val,False,False
13530,how soon can I expect my article?,delivery_period,DELIVERY,BIL,6483,train,False,False
13531,can I check when will my product arrive?,delivery_period,DELIVERY,BIL,6666,train,False,False
13532,where to check how soon can I expect my shipment?,delivery_period,DELIVERY,BILZ,6727,train,False,False
13533,I want assistance to check how soon can I expect the article,delivery_period,DELIVERY,BL,6486,test,False,False
13534,"I want to see how soon can I expect my parcel, how to do it?",delivery_period,DELIVERY,BCIL,6550,train,True,False
13535,assistance checking when my purchase is gonna arrive,delivery_period,DELIVERY,BLQ,6786,test,True,False
13536,i have to check how long the shipment takes,delivery_period,DELIVERY,BLQ,6623,train,False,False
13537,can you help me check how soon can I expect my purchase?,delivery_period,DELIVERY,BIL,6725,val,False,False
13538,how soon can I expect my order?,delivery_period,DELIVERY,BIL,6453,test,False,False
13539,I want assistance checking how soon can I expect the product,delivery_period,DELIVERY,BL,6621,val,True,False
13540,"I need to see when will my product arrive, help me",delivery_period,DELIVERY,BCL,6473,train,False,False
13541,how do i see hoq long the shipping takes,delivery_period,DELIVERY,BILQZ,6548,train,False,False
13542,can you help me check how soon can I expect the shipment?,delivery_period,DELIVERY,BIL,6727,train,False,False
13543,i want assistance to see how soon can i xepect the item,delivery_period,DELIVERY,BLQZ,6787,val,True,False
13544,where do I check when will my purchase arrive?,delivery_period,DELIVERY,BIL,6518,train,False,False
13545,help to check how long it takes for the package to asrrive,delivery_period,DELIVERY,BLZ,6576,val,False,False
13546,where can I get information about shipping periods ?,delivery_period,DELIVERY,BILZ,6788,train,True,False
13547,where to see when my shipment is going to arrive?,delivery_period,DELIVERY,BIL,6789,train,True,False
13548,what do I need to do to see when will my parcel arrive?,delivery_period,DELIVERY,BIL,6790,train,True,False
13549,show me how long it takes for the article to arrive,delivery_period,DELIVERY,BL,6491,test,False,False
13550,where do I see how long it takes for the item to arrive?,delivery_period,DELIVERY,BIL,6506,train,False,False
13551,how do i see when will my purchase arrive,delivery_period,DELIVERY,BILQ,6466,test,False,False
13552,I have to see how long it takes for my product to arrive,delivery_period,DELIVERY,BL,6501,test,False,False
13553,could you help me seeing when will my parcel arrive?,delivery_period,DELIVERY,BILP,6791,test,False,False
13554,can you help me to see when my item is going to arrive?,delivery_period,DELIVERY,BIL,6503,train,False,False
13555,show me when my article is going to arrie,delivery_period,DELIVERY,BLZ,6792,train,True,False
13556,"I need to see when will my item arrive, how to do it?",delivery_period,DELIVERY,BCIL,6793,train,True,False
13557,i need information about delivery periods,delivery_period,DELIVERY,BQ,6794,test,True,False
13558,how could I check how long it takes for the item to arrive?,delivery_period,DELIVERY,BILP,6795,train,True,False
13559,"I have got to see when will my article arrive, how to do it?",delivery_period,DELIVERY,BCIL,6796,train,True,False
13560,"I want to see how long the shipping takes, help me",delivery_period,DELIVERY,BCL,6472,test,True,False
13561,i need help checking when my package is gonna arrive,delivery_period,DELIVERY,BLQ,6436,train,False,False
13562,I want assisance to check when my product is going to arrive,delivery_period,DELIVERY,BLZ,6797,test,True,False
13563,i have got to see when mh delivery is gonna arrive,delivery_period,DELIVERY,BLQZ,6798,train,True,False
13564,need assistance to see how soon can I expect my order,delivery_period,DELIVERY,BLQ,6732,train,False,False
13565,I have got to check how soon can I expect the package,delivery_period,DELIVERY,BL,6534,train,False,False
13566,I need to check when my article is going to arrive,delivery_period,DELIVERY,BL,6781,train,False,False
13567,I am trying to check when my article is going to arrive,delivery_period,DELIVERY,BL,6799,train,True,False
13568,i dont know what to do to see when mt order is gonna arrive,delivery_period,DELIVERY,BLQZ,6800,train,True,False
13569,help me check how soon can i expect my fucking purchase,delivery_period,DELIVERY,BLQW,6773,train,False,False
13570,want help checking how soon can I expect myy product,delivery_period,DELIVERY,BLQZ,6801,test,True,False
13571,need to check how long it takes for the parcel to arrive,delivery_period,DELIVERY,BLQ,6438,train,False,False
13572,can you help me to check how soon can I expect my item?,delivery_period,DELIVERY,BIL,6687,val,False,False
13573,"I want to see how soon can I expect my delivery, help me",delivery_period,DELIVERY,BCL,6802,train,True,False
13574,is it possible to chck when will my purchase arrive,delivery_period,DELIVERY,BILQZ,6803,train,True,False
13575,where can i find information about the delivery periods,delivery_period,DELIVERY,BIMQ,6804,train,True,False
13576,i have gt to check when will my purchase arrive,delivery_period,DELIVERY,BLQZ,6805,train,True,False
13577,help seeing how long it takes for my shipment to arrive,delivery_period,DELIVERY,BL,6420,train,False,False
13578,where do i check how long it takes for my shipment to arrive,delivery_period,DELIVERY,BILQ,6420,train,False,False
13579,can you help me checking when will my product arrive?,delivery_period,DELIVERY,BIL,6806,train,True,False
13580,need help checking how long it takes for the item to arrive,delivery_period,DELIVERY,BLQ,6435,train,False,False
13581,I want to check how long the shipping takes,delivery_period,DELIVERY,BL,6548,train,True,False
13582,I need help checking how soon can I expect the purchase,delivery_period,DELIVERY,BL,6807,train,True,False
13583,show me how long it normally takes for my item to arrive,delivery_period,DELIVERY,BL,6808,train,True,False
13584,need help to see when my parcel is gonna arrive,delivery_period,DELIVERY,BLQ,6622,test,False,False
13585,help me check how soon can I expect my order,delivery_period,DELIVERY,BL,6475,train,True,False
13586,how can I find information about the shipping period?,delivery_period,DELIVERY,BILM,6712,train,False,False
13587,hrlp me check when will my product arrive,delivery_period,DELIVERY,BLZ,6809,train,True,False
13588,can you show me how soon can I expect my parcel?,delivery_period,DELIVERY,BIL,6810,train,True,False
13589,I do not know how I can see hlw soon can I expect my package,delivery_period,DELIVERY,BELZ,6811,train,True,False
13590,I try to see whne will my item arrive,delivery_period,DELIVERY,BLZ,6812,val,True,False
13591,I want assitsance to see when my package is going to arrive,delivery_period,DELIVERY,BLZ,6813,test,True,False
13592,where do i see when my item is gonna arrive,delivery_period,DELIVERY,BILQ,6814,train,True,False
13593,where could I get information about shipping period?,delivery_period,DELIVERY,BILP,6712,train,False,False
13594,where do I check how long it takes for my item to arrive?,delivery_period,DELIVERY,BIL,6506,train,False,False
13595,i call to check when my parcel is gonna arive,delivery_period,DELIVERY,BLQZ,6815,val,True,False
13596,information about the delivery period,delivery_period,DELIVERY,B,6816,train,False,False
13597,help to see how soon can i expect the goddamn roder,delivery_period,DELIVERY,BLQWZ,6817,train,True,False
13598,I am calling to check when my purchase is going to arrive,delivery_period,DELIVERY,BL,6818,train,True,False
13599,delivery period,delivery_period,DELIVERY,BK,6819,train,True,False
13600,i need assistance to see how soon can i expect the order,delivery_period,DELIVERY,BLQ,6732,train,False,False
13601,i need assistance to check how soon can i expect my delivery,delivery_period,DELIVERY,BLQ,6444,train,False,False
13602,need assistnce to see how soon can I expect the purchase,delivery_period,DELIVERY,BLQZ,6820,train,True,False
13603,i have to see how soon can i expect my item ohw can i do it,delivery_period,DELIVERY,BCILQZ,6821,test,True,False
13604,can i see how long it usually takes for my item to arrive,delivery_period,DELIVERY,BILQ,6609,train,False,False
13605,"I have to see when will my item arrive, I need assistance",delivery_period,DELIVERY,BCL,6437,train,False,False
