row_id,instruction,intent,category,flags,dup_group
8848,where can I check at what time I can call customer service?,contact_customer_service,CONTACT,BIL,3930
16736,want help to receive a damn restitution of money,get_refund,REFUND,BLQWZ,8529
18284,where do I inform of issues with online payment?,payment_issue,PAYMENT,BILM,9020
18457,is it possible to notify of troubles with online payment ?,payment_issue,PAYMENT,BILMZ,9307
22158,i need assistance to leave a review about ur company,review,FEEDBACK,BLQ,12083
10380,question baout creating a platinum account,create_account,ACCOUNT,BZ,5229
24781,I need assistance to change to the gold account,switch_account,ACCOUNT,BL,13350
9332,i have to speak to an assistant,contact_human_agent,CONTACT,BLQ,4347
10276,I need help to open a standard account,create_account,ACCOUNT,BL,4990
20881,"I can't remember my account password, where to reset it?",recover_password,ACCOUNT,BCIL,11190
1734,how can I swap a product of order {{Order Number}}?,change_order,ORDER,BIL,421
200,camceling order {{Order Number}},cancel_order,ORDER,BKZ,71
23893,i dont know what to do to change ot the goddamn gold account,switch_account,ACCOUNT,BLQWZ,13135
10039,i have a questio about creating gold accounts,create_account,ACCOUNT,BMQZ,5030
11069,have problems with a {{Account Type}} account removal,delete_account,ACCOUNT,BLMQ,5543
11955,I would like to see what goddamn delivery options I have,delivery_options,DELIVERY,BLMPW,6035
10170,open a platinum acount for my dad,create_account,ACCOUNT,BLZ,5114
5022,help me to see what payment payment modalities are allowed,check_payment_methods,PAYMENT,BL,2470
7586,help to file a consumer complaint against your organization,complaint,FEEDBACK,BL,3340
7556,can I file a customer complaint against your company?,complaint,FEEDBACK,BIL,3345
17835,I have got to subscribe to the fucking newsletter,newsletter_subscription,SUBSCRIPTION,BLW,8933
24095,I try to switch to the {{Account Category}} account,switch_account,ACCOUNT,B,13168
6321,help me seeing in what cases can I request a reimbursement,check_refund_policy,REFUND,BL,2973
18211,how do I inform of a problem with online payments?,payment_issue,PAYMENT,BILM,9177
21297,assistance to inform of issues with a sign-up,registration_problems,ACCOUNT,BLM,11501
13171,help me to see how soon can I expect my parcel,delivery_period,DELIVERY,BL,6418
19144,i have got to acquire somethingi need assistance,place_order,ORDER,BCLQZ,9822
3529,can I see the early exit charge?,check_cancellation_fee,CANCEL,BIL,1453
24899,help me see the ETA of purchase {{Order Number}},track_order,ORDER,BLQZ,13518
6956,I am calling to make a complaint against your company,complaint,FEEDBACK,BL,3360
13774,I want help checking when my shipment is going to arrive,delivery_period,DELIVERY,BL,6885
25448,i need assistance to check the status of order {{Order Number}},track_order,ORDER,BQ,13523
20838,what do i need to do to recover my user account pin code,recover_password,ACCOUNT,BILQ,10554
25752,could uhelp me checkingb the eta of the purchase {{Order Number}},track_order,ORDER,BILPQZ,13758
3090,where can i check the cancellation penalty,check_cancellation_fee,CANCEL,BILQ,1409
2183,I can't update my address,change_shipping_address,SHIPPING,BL,891
25133,show me purchase {{Order Number}} statud,track_order,ORDER,BLZ,13522
17665,could utell me more about unsubscribing from ur newsletter,newsletter_subscription,SUBSCRIPTION,BILPQ,8766
5392,can ya help me listing the available payment methods,check_payment_methods,PAYMENT,BILQ,2531
24622,need help to change to the {{Account Type}} account,switch_account,ACCOUNT,BLQ,13124
14680,editing data on {{Account Type}} acocunt,edit_account,ACCOUNT,BLZ,7491
23270,help me to set the delivery address up,set_up_shipping_address,SHIPPING,BL,12594
18080,notify of issues wiht payment,payment_issue,PAYMENT,BLMZ,9107
18133,want assistance to notify of a problem with payment,payment_issue,PAYMENT,BLQ,9142
11417,I don't know how to delete my standard account,delete_account,ACCOUNT,BL,5606
13955,modifying platinum account,edit_account,ACCOUNT,BKL,6993
7738,help me file a reclamation against your organization,complaint,FEEDBACK,BL,3576
2280,I need help to correct the delivery address,change_shipping_address,SHIPPING,BL,763
25657,need help checking the status of purechase {{Order Number}},track_order,ORDER,BLQZ,13737
13480,I want information about shipping period,delivery_period,DELIVERY,BL,6432
23826,help me set my secondary delivery address up,set_up_shipping_address,SHIPPING,BL,12668
15055,need assistance to get my invoice #85632,get_invoice,INVOICE,BQ,7705
21862,I have got to notify of an issue with registrtions,registration_problems,ACCOUNT,BLZ,11833
9960,"I have not signed up, help opening a {{Account Category}} account",create_account,ACCOUNT,BCEL,4969
19817,i want help acquiring an article,place_order,ORDER,BLQ,10351
11448,"I don't use my gold account, I want assistance removing it",delete_account,ACCOUNT,BCL,5783
6967,help to lodge a claim against your organization,complaint,FEEDBACK,BL,3338
3979,I need assistance taking a quick look at my bill #12588,check_invoice,INVOICE,BL,1961
5892,I try to see your available payment options,check_payment_methods,PAYMENT,BL,2475
11477,could uhelp me close a freemium account,delete_account,ACCOUNT,BILPQ,5751
6862,what do i need ti do to check ur refund policy,check_refund_policy,REFUND,BIQZ,3313
11912,I am calling to see what delivery methods are available,delivery_options,DELIVERY,BLM,5997
17770,"I want to sign up to your newsletter, how do I do it?",newsletter_subscription,SUBSCRIPTION,BCIL,8918
15571,I'm trying to download the invoice #37777,get_invoice,INVOICE,BLQ,7881
16132,I do notknow how to get refunds of my money,get_refund,REFUND,BEMZ,8180
11452,i want assistance deleting the {{Account Type}} account,delete_account,ACCOUNT,BLQ,5785
21598,I need to report a sign-up error,registration_problems,ACCOUNT,BL,11678
9235,help me speaking to somebody,contact_human_agent,CONTACT,BL,4513
26041,I expect a restitution of {{Refund Amount}} dollars,track_refund,REFUND,BL,13879
8573,i dont know what i have to do to talk with customer service,contact_customer_service,CONTACT,BLQ,4196
8039,ya have a free of charge phone no to call customer service,contact_customer_service,CONTACT,BILQZ,3957
23256,I do not know what to do to set my shipping address up,set_up_shipping_address,SHIPPING,BEL,12641
3577,assistance to see the goddamn termination penalty,check_cancellation_fee,CANCEL,BLW,1759
20968,I don't know how to inform of an issue with sign-up,registration_problems,ACCOUNT,BL,11269
21011,can I report a problem with a signup?,registration_problems,ACCOUNT,BIL,11223
20583,I can't reset the PIN code of my profile,recover_password,ACCOUNT,BLN,10988
15909,could you help me to request a restitution of my money?,get_refund,REFUND,BILP,7990
4545,would it be possible to locate the invoice from {{Person Name}},check_invoice,INVOICE,BILPQ,2289
822,I cannot pay for purchase {{Order Number}},cancel_order,ORDER,BELN,179
25982,I'm waiting for a restitution of {{Refund Amount}} dollras,track_refund,REFUND,BLQZ,13852
10219,need to create an {{Account Category}} account,create_account,ACCOUNT,BQZ,4932
142,cancel purchase {{Order Number}},cancel_order,ORDER,BKL,3
26271,need assistance checking my refund current status,track_refund,REFUND,BLQ,13921
8376,check at what time customer support available is,contact_customer_service,CONTACT,BL,3908
11158,remove {{Account Type}} accoint,delete_account,ACCOUNT,BKLZ,5632
9091,can ya help me speaking to a person,contact_human_agent,CONTACT,BILQ,4469
25225,i want help to check the current status of order {{Order Number}},track_order,ORDER,BLQ,13523
5007,how can I see the allowed payment methods?,check_payment_methods,PAYMENT,BIL,2506
9804,"I cannot understand a word you say, can I contact someone?",contact_human_agent,CONTACT,BCEIL,4872
20494,how can I recover the key of my user?,recover_password,ACCOUNT,BIL,10919
9231,i do not know how to speak with a person,contact_human_agent,CONTACT,BELQ,4386
5786,help me checking the accepted payment modalities,check_payment_methods,PAYMENT,BL,2479
5456,where can I list the payment options?,check_payment_methods,PAYMENT,BIL,2750
2993,"I want to check the fucking withdrawal fee, how can I do it?",check_cancellation_fee,CANCEL,BCILW,1422
3647,I can't find the termination charge,check_cancellation_fee,CANCEL,BLZ,1788
17841,help me receiving your company newsletter,newsletter_subscription,SUBSCRIPTION,BL,8663
522,i purchased something how to cancel order {{Order Number}},cancel_order,ORDER,BCILQ,137
2820,where can i find information about a delivery address change,change_shipping_address,SHIPPING,BILQ,1313
1526,modify order113542617735902,change_order,ORDER,BLZ,340
5816,assistance listing the payment methods,check_payment_methods,PAYMENT,BL,2642
4402,I do not know how I can look for the invoice #37777,check_invoice,INVOICE,BEL,2124
10161,wann open a premium account how can i do it,create_account,ACCOUNT,BCILQZ,5106
11639,"I have to close a {{Account Category}} account, will you help me?",delete_account,ACCOUNT,BCILP,5863
13303,"I have to see how long the shipment takes, I need help",delivery_period,DELIVERY,BCL,6584
6437,i do not know how to check ur refund policy,check_refund_policy,REFUND,BEQ,3110
14958,getting billsfrom {{Person Name}},get_invoice,INVOICE,BKLMZ,7659
19367,I want assistance to acquire some artiicles,place_order,ORDER,BLMZ,10018
20834,what do I have to do to recover the PIN of my account?,recover_password,ACCOUNT,BIL,11163
8347,can you help me to speak with customer assistance?,contact_customer_service,CONTACT,BIL,4111
20067,could you help me retrieving my profile password?,recover_password,ACCOUNT,BILP,10563
18269,how do I report issues with online payment?,payment_issue,PAYMENT,BILM,9235
12743,can you help me to see the shipping options?,delivery_options,DELIVERY,BIL,6128
2981,"I can't find the cancellation penalties, can you help me?",check_cancellation_fee,CANCEL,BCILM,1410
19410,shop several products,place_order,ORDER,BLM,10025
9120,I don't know how I can chat with a bloody live agent,contact_human_agent,CONTACT,BLW,4488
20403,where do i recover the pin of my profile,recover_password,ACCOUNT,BILQ,10852
8966,i dont understand a word ya say how to chat with a person,contact_human_agent,CONTACT,BCILQ,4373
9802,help contacting an operator,contact_human_agent,CONTACT,BL,4870
22980,I have got to set up a secondary shipping address,set_up_shipping_address,SHIPPING,BL,12612
11468,find information about the cancellation of my pro account,delete_account,ACCOUNT,BL,5486
14105,modifying gold account,edit_account,ACCOUNT,BKL,7121
19854,help me orderng several of ur article,place_order,ORDER,BLMQZ,10381
8921,transfer to me an agent,contact_human_agent,CONTACT,B,4330
14275,correct information on Proaccount,edit_account,ACCOUNT,BKLZ,7240
22510,how to write a comment for your products?,review,FEEDBACK,BIL,12136
776,can uhelp me cancelling purchazse {{Order Number}},cancel_order,ORDER,BILQZ,23
20770,I have to restore the PIN code of my user,recover_password,ACCOUNT,BL,10934
5140,"I want to check what payment methods are allowed, help me",check_payment_methods,PAYMENT,BCL,2509
17373,is it possible to subscribe to the corporate newsletter,newsletter_subscription,SUBSCRIPTION,BILQ,8707
26141,I don't know what to do to track the refund,track_refund,REFUND,B,13922
11007,clsoe {{Account Type}} account,delete_account,ACCOUNT,BKLZ,5536
4417,help me to check my fucking bill from {{Person Name}},check_invoice,INVOICE,BLW,2231
14991,i do not know what i have to do to get the bill #12588,get_invoice,INVOICE,BELQ,7676
16816,i need assistance to obtain reimbursementsof money,get_refund,REFUND,BLMQZ,8576
9116,can you help me to talk with an assistant?,contact_human_agent,CONTACT,BIL,4485
22196,"I have to submit feedback about a service, I need assistance",review,FEEDBACK,BCL,12115
4110,i dont know what to do to locate my bill from {{Person Name}},check_invoice,INVOICE,BLQ,2004
9087,I would like to speak to a person,contact_human_agent,CONTACT,BLP,4465
16969,i need help to unsubscribe from ur company newsletter,newsletter_subscription,SUBSCRIPTION,BLQ,8619
22798,wanna leave an opinion about ur company,review,FEEDBACK,BLQZ,12537
12902,I don't know how to see how soon can I expect my parcel,delivery_period,DELIVERY,BL,6418
7743,lodge reclamation against your company,complaint,FEEDBACK,BKL,3474
23327,I need help to submit the delivery address,set_up_shipping_address,SHIPPING,BL,12711
8696,what is the customer support working hours?,contact_customer_service,CONTACT,BILM,4245
4313,I don't know what I have to do to look for my invoice #12588,check_invoice,INVOICE,BL,2176
16643,where do I demand a reimbursement of my money?,get_refund,REFUND,BIL,8131
1415,add item to purchase {{Order Number}},change_order,ORDER,BKL,276
18668,"I can't make a transfer, help to inform of a payment error",payment_issue,PAYMENT,BCL,9467
24105,how do i use the standard account,switch_account,ACCOUNT,BIQ,13230
21269,i ahve to report problems with signup,registration_problems,ACCOUNT,BLMQZ,11486
16805,I do not know how I could request compensations of money,get_refund,REFUND,BELMP,8568
10544,have a problem with creating a Premiumaccount,create_account,ACCOUNT,BQZ,5295
25251,what do i need to do to see order {{Order Number}} status,track_order,ORDER,BILQ,13635
4266,checking bill #37777,check_invoice,INVOICE,BKL,2147
21938,do you have a method to submit a review for your services?,review,FEEDBACK,BIL,11900
25571,I am trying to locate order {{Order Number}},track_order,ORDER,BL,13710
18618,can you help me solve issues with online payments?,payment_issue,PAYMENT,BILM,9431
729,cancel purchase370795561790,cancel_order,ORDER,BKLZ,109
115,I want help to cancel purchase {{Order Number}},cancel_order,ORDER,BL,3
11338,help me cancelling the {{Account Type}} account,delete_account,ACCOUNT,BL,5602
23516,I want assistancesubmitting the bloody new shipping address,set_up_shipping_address,SHIPPING,BLWZ,12943
5039,help me listing the allowed payment modalities,check_payment_methods,PAYMENT,BL,2549
23103,is it possible to enter the secondary shipping address?,set_up_shipping_address,SHIPPING,BIL,12758
5953,can ya show me in what situations can i ask to be reimbursed,check_refund_policy,REFUND,BILQ,2985
13669,help to check how soon can i expect the package,delivery_period,DELIVERY,BLQ,6534
20262,"I have lost my account access key, I need help to reset it",recover_password,ACCOUNT,BCLV,10736
4479,"I want to see my invoice #37777, I need assistance",check_invoice,INVOICE,BCL,2257
15217,need to download my invoice #37777 will ya help me,get_invoice,INVOICE,BCILPQ,7762
11950,how can I check what shipment methods are available?,delivery_options,DELIVERY,BILM,6031
14019,can uhelp me to modify the data on my user,edit_account,ACCOUNT,BILQ,7048
15980,help me ask for a compensation,get_refund,REFUND,BL,8060
8041,how can i talk wiht customer service,contact_customer_service,CONTACT,BILQZ,3959
9003,transfer to live agent,contact_human_agent,CONTACT,BL,4330
22879,help me submitting my feedback about your company,review,FEEDBACK,BL,11922
15882,how can i get my bill from {{Person Name}},get_invoice,INVOICE,BILQ,7614
17522,I want to know more about cancel my newsletter subscription,newsletter_subscription,SUBSCRIPTION,BL,8857
10182,I want help to open a premium account for my dad,create_account,ACCOUNT,BL,5123
1750,delete some items from order {{Order Number}},change_order,ORDER,BLM,259
9418,I need assistance chatting with a person,contact_human_agent,CONTACT,BL,4662
17631,would it be possible to sign up to the newsletter?,newsletter_subscription,SUBSCRIPTION,BILP,8807
23667,i do not know how to set up the deliivery address,set_up_shipping_address,SHIPPING,BELQZ,13027
3594,I'm trying to se the withdrawal fees,check_cancellation_fee,CANCEL,BLMQZ,1767
6200,assistance to check youe money back guarantee,check_refund_policy,REFUND,BLZ,3101
25182,how to locate order {{Order Number}}?,track_order,ORDER,BIL,13612
15433,"I have to download bill #12588, I need help",get_invoice,INVOICE,BCL,7833
4539,where to check invoice #85632?,check_invoice,INVOICE,BI,2285
23115,I need assistance to enter the new shipping address,set_up_shipping_address,SHIPPING,BL,12764
7113,cann I lodge a consumer reclamation against your business?,complaint,FEEDBACK,BILZ,3469
16602,i do not knowhow to request a restitution of money,get_refund,REFUND,BELQZ,8454
11461,i dont know what i need to do to remove the platinum account,delete_account,ACCOUNT,BLQ,5791
10014,can I open a freemium account?,create_account,ACCOUNT,BIL,5014
1626,I need to swap some items of purchase {{Order Number}},change_order,ORDER,BLM,287
6916,want help to make a consumer complaint against ur company,complaint,FEEDBACK,BLQ,3322
16670,help me demand a compensation of money,get_refund,REFUND,BL,8020
8606,were do I see at what time I can reach customer service?,contact_customer_service,CONTACT,BILZ,4213
7058,help me make a claim against your business,complaint,FEEDBACK,BL,3361
6259,help to check in which cases can I request my money back,check_refund_policy,REFUND,BL,2995
7590,want help filing a customer claim against ur organization,complaint,FEEDBACK,BLQ,3436
13800,I want assistance to check how soon can Iexpect my purchase,delivery_period,DELIVERY,BLZ,6897
12887,need help checking what shipment methods I can choose,delivery_options,DELIVERY,BLMQ,6153
10326,want help opening a pro account for my daughter,create_account,ACCOUNT,BLQ,5092
17399,I can't receive the corporate newsletter,newsletter_subscription,SUBSCRIPTION,BL,8652
24060,how to use the {{Account Category}} profile?,switch_account,ACCOUNT,BIL,13207
2,i need help cancelling puchase {{Order Number}},cancel_order,ORDER,BLQZ,2
8656,help to call customer support,contact_customer_service,CONTACT,BL,4097
7515,help me make a customer claim against your company,complaint,FEEDBACK,BL,3425
19256,is it possible to buy several items,place_order,ORDER,BIMQ,9922
5672,can you help me to list the damn allowed payment methods?,check_payment_methods,PAYMENT,BILW,2848
23858,there is a trouble entering a secondary shipping addres,set_up_shipping_address,SHIPPING,BLZ,13111
21384,I want assistance to notify of problems with an sign-up,registration_problems,ACCOUNT,BLMZ,11496
11094,I want help cancelling the {{Account Category}} account,delete_account,ACCOUNT,BL,5561
8617,tell me what hours i can get in touch wit customer service,contact_customer_service,CONTACT,BLQZ,3996
19715,could you help me shop a few of your article?,place_order,ORDER,BILMP,9945
7176,I do not know what I need to do to make a reclamation,complaint,FEEDBACK,BEL,3509
12492,I'm calling to check the shipping options,delivery_options,DELIVERY,BLQ,6282
16033,can you help me demand a reimbursement of money?,get_refund,REFUND,BIL,8104
8147,I don't know what I need to do to contact customer service,contact_customer_service,CONTACT,B,3877
6165,I want to check in what cases can I request to be reimbursed,check_refund_policy,REFUND,BL,2984
26627,assistance to know if there are any news on my refund,track_refund,REFUND,BLM,14021
7649,need help making an customer complaint against your business,complaint,FEEDBACK,BLQZ,3389
11802,what do i have to do to close my standard account,delete_account,ACCOUNT,BILQ,5940
5250,help me see your azllowed payment modalities,check_payment_methods,PAYMENT,BLZ,2470
6688,assistance to check in which cases can I request a refund,check_refund_policy,REFUND,BL,2997
13984,i have got to update the info included on my account,edit_account,ACCOUNT,BLQ,7021
21187,where to notify of sign-up errors?,registration_problems,ACCOUNT,BILM,11428
17707,how to unsubscribe to the newsletter?,newsletter_subscription,SUBSCRIPTION,BIL,8619
1912,update purcahse {{Order Number}},change_order,ORDER,BKLZ,689
22422,want assistance sending feedbakc about a product,review,FEEDBACK,BLQZ,12284
1428,i need help to add a product to order {{Order Number}},change_order,ORDER,BLQ,431
4005,help locating my bill from {{Person Name}},check_invoice,INVOICE,BL,1981
2352,want supports trying to modify the delivery address,change_shipping_address,SHIPPING,BLMQ,996
7359,i need assistance making a consumer claim aginst ur business,complaint,FEEDBACK,BLQZ,3617
26372,need help to see the status of my refund,track_refund,REFUND,BLQ,13895
13587,hrlp me check when will my product arrive,delivery_period,DELIVERY,BLZ,6809
18182,I want assistance to notify of troubles with payments,payment_issue,PAYMENT,BLM,8962
10706,I don't know how to create a premium account,create_account,ACCOUNT,BL,5109
18778,what do I have to do to inform of payment errors?,payment_issue,PAYMENT,BILM,9525
23546,there is a problem entering the new delivery address,set_up_shipping_address,SHIPPING,BL,12811
17549,what do i have to do to sign up to ur company newsletter,newsletter_subscription,SUBSCRIPTION,BILQ,8656
14316,editing data on pro acocunt,edit_account,ACCOUNT,BLZ,7151
23345,troubles entering a secondary delivery address,set_up_shipping_address,SHIPPING,BLM,12663
15117,what do I need to do to download the invoice #12588?,get_invoice,INVOICE,BIL,7669
23236,can ya help mew submitting my new shipping address,set_up_shipping_address,SHIPPING,BILQZ,12825
21413,help me notifying of signup errors,registration_problems,ACCOUNT,BLM,11363
15807,how to get my goddamn invoices from {{Person Name}}?,get_invoice,INVOICE,BILMW,7953
6587,want assistance to check ur money back policy,check_refund_policy,REFUND,BQ,3095
3425,I need assistance checkng the early exit penalties,check_cancellation_fee,CANCEL,BLMZ,1693
8287,where do I see what hours I can contact customer service?,contact_customer_service,CONTACT,BIL,3887
1270,"I want to add a product to my order, could I get some help?",change_order,ORDER,BCILP,400
8956,is it possible to talk with somebody?,contact_human_agent,CONTACT,BIL,4365
625,i do not want purchase {{Order Number}},cancel_order,ORDER,BELNQ,107
24511,help to use the freemium account,switch_account,ACCOUNT,B,13179
21811,where do I report an issue iwth sign-up?,registration_problems,ACCOUNT,BILZ,11808
16261,I have to receive my money back,get_refund,REFUND,BL,8267
12650,help to check what shipping options i have,delivery_options,DELIVERY,BLMQ,6109
23622,problems submitting a delivery address,set_up_shipping_address,SHIPPING,BLM,12644
8754,help me to speak with customer assistance,contact_customer_service,CONTACT,BL,3940
6547,help me see in what case can i request the bloody refunds,check_refund_policy,REFUND,BLQWZ,3222
21170,I can't notify of errors with a signup,registration_problems,ACCOUNT,BLMN,11418
8395,help seeing what hours I can contact customer assistance,contact_customer_service,CONTACT,BL,3887
25140,i cant see the current status of purchase {{Order Number}},track_order,ORDER,BLNQ,13520
8235,need assistancetalking with customer service,contact_customer_service,CONTACT,BLQZ,4064
1178,need to change several proucts of order {{Order Number}},change_order,ORDER,BLMQZ,339
17777,assistance signing up to the company newsletter,newsletter_subscription,SUBSCRIPTION,BL,8888
17832,"I have got to unsubscribe to the newsletter, how do I do it?",newsletter_subscription,SUBSCRIPTION,BCIL,8641
26007,I'm waiting for a reimbursement of 1499dollars,track_refund,REFUND,BLQZ,13864
19407,I don't know how to buy some of your item,place_order,ORDER,BM,10050
15548,wanna get my bil from {{Person Name}} how could i do it,get_invoice,INVOICE,BCILPQZ,7872
2325,i need supports trying to modify my delivery address,change_shipping_address,SHIPPING,BLMQ,996
4163,where to take aq quick look at the invoices from {{Person Name}}?,check_invoice,INVOICE,BIMZ,2086
21448,I have to notify of issues with a registration,registration_problems,ACCOUNT,BLM,11400
17081,i dont know what i have to do to receive thenewsletter,newsletter_subscription,SUBSCRIPTION,BLQZ,8681
23726,why I cannot set up a new delivery address valid,set_up_shipping_address,SHIPPING,BEL,12907
18241,where do i inform of errors with payment,payment_issue,PAYMENT,BILMQ,9222
10118,opdn {{Account Type}} account,create_account,ACCOUNT,BKLZ,5082
24582,what do I need to do to switch to the platinum account?,switch_account,ACCOUNT,BIZ,13437
16317,I need help to receive an reimbursement of money,get_refund,REFUND,BLZ,8022
16479,where to demand reimbursements of money?,get_refund,REFUND,BILM,8131
21327,i cant register how could i notify of sign-up issues,registration_problems,ACCOUNT,BCILMNPQ,11520
4754,where to locaet my invoice #00108,check_invoice,INVOICE,BILQZ,2388
17833,where could I receive your company newsletter?,newsletter_subscription,SUBSCRIPTION,BILP,8683
6785,I try to see in what cases can I request a reimbursement,check_refund_policy,REFUND,BL,2973
25890,help me tracking my compensation,track_refund,REFUND,BL,13791
5362,what do I have to do to see what payment options you accept?,check_payment_methods,PAYMENT,BIL,2501
20918,"I cannot sign up, how do I inform of a registration problem?",registration_problems,ACCOUNT,BCEILN,11225
9916,i have a problem with creating a freemium account,create_account,ACCOUNT,BQ,4928
1242,"I made a mistake, help me to modify order {{Order Number}}",change_order,ORDER,BCL,383
19265,want help to shop a few of ur article,place_order,ORDER,BLMQ,9731
4788,I need assistance seeing my invoice #37777,check_invoice,INVOICE,BL,2354
2418,I want to know about updating my delivery address,change_shipping_address,SHIPPING,BL,1063
16665,how long till i obtain my money back,get_refund,REFUND,BILQ,8490
5629,I do not know how I can check the available payment options,check_payment_methods,PAYMENT,BEL,2475
15572,how can i get my invoice from {{Person Name}},get_invoice,INVOICE,BILQ,7629
17004,I would like to cancel the subscription to your newsletter,newsletter_subscription,SUBSCRIPTION,BLP,8640
9687,I do not know what I need to do to contact an operator,contact_human_agent,CONTACT,BEL,4412
8242,"I have to talk to customer support, can I get some help?",contact_customer_service,CONTACT,BCIL,4068
12773,I need help checking what bloody delivery methods are there,delivery_options,DELIVERY,BLMW,6371
15508,i have to get my invoicxes from {{Person Name}},get_invoice,INVOICE,BLMQZ,7861
5260,need assistance to see your accepted payment options,check_payment_methods,PAYMENT,BLQ,2497
10581,"I ain't registered yet, how can I open a standard account?",create_account,ACCOUNT,BCIL,5313
23648,there are troubles submitting a new delivery address,set_up_shipping_address,SHIPPING,BLM,13019
7790,where do I file a reclamation?,complaint,FEEDBACK,BIL,3812
8089,I don't know how I can talk with customer support,contact_customer_service,CONTACT,BL,3986
25719,where can i see the ETA of the order {{Order Number}},track_order,ORDER,BILQ,13519
22500,leaving review for a service,review,FEEDBACK,BK,11934
10782,I need help with opening my {{Account Category}} account,create_account,ACCOUNT,BL,4945
1158,hw can I modify purchase {{Order Number}}?,change_order,ORDER,BILZ,211
24919,checking ETA of order {{Order Number}},track_order,ORDER,BK,13519
7331,help to make a consumer claim against your company,complaint,FEEDBACK,BL,3337
24872,change to standard acount,switch_account,ACCOUNT,BKLZ,13515
19030,is it possible to shop some of your item?,place_order,ORDER,BILM,9715
23535,how can I set my new shipping address up?,set_up_shipping_address,SHIPPING,BIL,12951
7747,need help to file an customer claim against ur organization,complaint,FEEDBACK,BLQZ,3338
13401,where can I see how soon can I expect my item?,delivery_period,DELIVERY,BIL,6687
3939,assistance to give a quick look at bill #00108,check_invoice,INVOICE,BL,1930
10890,"I have not signed up, can I open a platinum account?",create_account,ACCOUNT,BCEIL,5452
21280,how do i inform of problems with registrations,registration_problems,ACCOUNT,BILMQ,11215
20708,I do not know what I need tp do to recover my user pwd,recover_password,ACCOUNT,BELQZ,11081
11888,have a problem with the removal of my {{Account Type}} account,delete_account,ACCOUNT,BLQ,5543
3284,"I cannot find the withdrawal penalty, I need help",check_cancellation_fee,CANCEL,BCEL,1565
2762,where can I get information about a delivery address change?,change_shipping_address,SHIPPING,BIL,1278
20084,I want information about a forgotten PIN code,recover_password,ACCOUNT,BL,10579
9299,need help speaking with an agent,contact_human_agent,CONTACT,BLQ,4512
3041,assistance to check the early exit fees,check_cancellation_fee,CANCEL,BLM,1461
23445,can i set the shipping address up,set_up_shipping_address,SHIPPING,BILQ,12641
20961,help to inform of issues with signu,registration_problems,ACCOUNT,BLMZ,11262
9579,what do I have to do to talk with an agent?,contact_human_agent,CONTACT,BIL,4752
15085,i dont know what i have to do to get the invoice #00108,get_invoice,INVOICE,BQ,7630
14192,correcting details on {{Account Category}} account,edit_account,ACCOUNT,BKLM,7174
22440,i want help to send feedback for ur services,review,FEEDBACK,BLQ,12042
20159,I need assistance retrieving the access key of my account,recover_password,ACCOUNT,BL,10466
12028,shipping to {{Delivery Country}},delivery_options,DELIVERY,BLS,6088
23941,change to {{Account Category}} account,switch_account,ACCOUNT,BKL,13139
23129,how do I enter a secondary delivery address?,set_up_shipping_address,SHIPPING,BIL,12771
14234,change details on {{Account Type}} account,edit_account,ACCOUNT,BKLM,7217
6910,I have to see how long reimbursements take,check_refund_policy,REFUND,BL,3043
5490,how to se your available payment modalities?,check_payment_methods,PAYMENT,BILZ,2489
11965,where do I see what options for delivery you offer?,delivery_options,DELIVERY,BILM,6045
25164,need help to check order {{Order Number}} current status,track_order,ORDER,BLQ,13523
12940,help checking when my article is going to arrive,delivery_period,DELIVERY,BL,6454
8333,could you tell me what hours customer support available is?,contact_customer_service,CONTACT,BILP,3890
25969,"I have got to see the current status of my refund, help me",track_refund,REFUND,BCL,13844
13894,need assistance to see how soon can I expect theorder,delivery_period,DELIVERY,BLQZ,6938
13673,i dont know how to see how soon can i expect my item,delivery_period,DELIVERY,BLQ,6848
17487,could you help me unsubscribe to your newsletter?,newsletter_subscription,SUBSCRIPTION,BILP,8619
80,I want assistance canceling order {{Order Number}},cancel_order,ORDER,B,12
16323,I have got to ask for reimbursements,get_refund,REFUND,BLM,8297
4913,I don't know what to do to look for bill #37777,check_invoice,INVOICE,BL,2458
9468,i dont know what to do to talk to an assistant,contact_human_agent,CONTACT,BLQ,4691
6737,can uhelp me seeing in which cases can i sak for a refund,check_refund_policy,REFUND,BILQZ,3272
4818,i want help finding my invoice from {{Person Name}},check_invoice,INVOICE,BLQ,2414
3226,I cannot find the termination penalties,check_cancellation_fee,CANCEL,BELM,1579
9253,"you aren't helpful, how can I chat wiuth someone?",contact_human_agent,CONTACT,BCILZ,4580
20332,I want assistance to retrieve my profile PIN code,recover_password,ACCOUNT,BL,10430
12125,can i place an order from {{Delivery City}},delivery_options,DELIVERY,BIQS,6017
1694,I am trying to swap an item of order {{Order Number}},change_order,ORDER,BL,593
19325,assistance to shop some products,place_order,ORDER,BLM,9981
16378,I don't know how to get a reimbursement of my money,get_refund,REFUND,BL,8163
26424,i dont know how i can see the restitution status,track_refund,REFUND,BLQ,14018
7855,help me lodging a customer complaint against ur business,complaint,FEEDBACK,BLQ,3705
1057,is it possible to edit purchase {{Order Number}}?,change_order,ORDER,BIL,257
24558,assistance using the pro profile,switch_account,ACCOUNT,BL,13428
16509,what do i have to do to receive a compensation of my money,get_refund,REFUND,BILQ,8132
